"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minute"
"2110","Golden State Warriors","3/31/17",2016,4,1,11,"missed shot","Jump Shot","3PT Field Goal",29,"Houston Rockets",76,282,"Stephen Curry",0
"2111","Golden State Warriors","3/31/17",2016,3,4,48,"missed shot","Jump Shot","3PT Field Goal",29,"Houston Rockets",-4,291,"Stephen Curry",0
"2112","Golden State Warriors","1/18/17",2016,3,2,18,"missed shot","Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-7,11,"Stephen Curry",0
"2113","Golden State Warriors","12/13/16",2016,3,3,51,"missed shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,8,"Stephen Curry",0
"2114","Golden State Warriors","3/18/17",2016,1,9,10,"missed shot","Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",9,21,"Stephen Curry",0
"2115","Golden State Warriors","2/28/17",2016,4,0,41,"made shot","Layup Shot","2PT Field Goal",2,"Washington Wizards",-20,-6,"Stephen Curry",48
"2116","Golden State Warriors","12/13/16",2016,4,1,53,"made shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-24,7,"Stephen Curry",47
"2117","Golden State Warriors","11/3/16",2016,2,5,25,"missed shot","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",17,21,"Stephen Curry",0
"2118","Golden State Warriors","11/19/16",2016,3,3,18,"missed shot","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-1,2,"Stephen Curry",0
"2119","Golden State Warriors","3/14/17",2016,1,7,44,"missed shot","Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",17,18,"Stephen Curry",0
"2120","Golden State Warriors","12/28/16",2016,4,2,45,"missed shot","Layup Shot","2PT Field Goal",2,"Toronto Raptors",6,21,"Stephen Curry",0
"2121","Golden State Warriors","1/18/17",2016,2,2,52,"missed shot","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-19,13,"Stephen Curry",0
"2122","Golden State Warriors","10/28/16",2016,4,4,41,"missed shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",19,7,"Stephen Curry",0
"2123","Golden State Warriors","3/28/17",2016,2,5,23,"made shot","Layup Shot","2PT Field Goal",1,"Houston Rockets",-16,-5,"Stephen Curry",19
"2124","Golden State Warriors","3/28/17",2016,3,8,49,"missed shot","Layup Shot","2PT Field Goal",0,"Houston Rockets",0,3,"Stephen Curry",0
"2125","Golden State Warriors","2/28/17",2016,3,7,29,"made shot","Layup Shot","2PT Field Goal",0,"Washington Wizards",0,-1,"Stephen Curry",29
"2126","Golden State Warriors","2/28/17",2016,4,6,21,"missed shot","Layup Shot","2PT Field Goal",2,"Washington Wizards",17,-15,"Stephen Curry",0
"2127","Golden State Warriors","11/7/16",2016,2,2,0,"made shot","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-1,11,"Stephen Curry",22
"2128","Golden State Warriors","12/13/16",2016,4,5,35,"missed shot","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-14,2,"Stephen Curry",0
"2129","Golden State Warriors","11/4/16",2016,3,11,28,"missed shot","Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-21,0,"Stephen Curry",0
"2130","Golden State Warriors","1/25/17",2016,2,0,1,"missed shot","Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-12,2,"Stephen Curry",0
"2131","Golden State Warriors","10/28/16",2016,4,5,26,"missed shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,8,"Stephen Curry",0
"2132","Golden State Warriors","3/5/17",2016,3,3,40,"made shot","Layup Shot","2PT Field Goal",1,"New York Knicks",19,-5,"Stephen Curry",33
"2133","Golden State Warriors","11/23/16",2016,3,9,36,"made shot","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",9,16,"Stephen Curry",27
"2134","Golden State Warriors","1/18/17",2016,2,1,1,"made shot","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-1,21,"Stephen Curry",23
"2135","Golden State Warriors","2/10/17",2016,4,6,54,"missed shot","Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-14,7,"Stephen Curry",0
"2136","Golden State Warriors","12/17/16",2016,2,2,51,"missed shot","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",9,16,"Stephen Curry",0
"2137","Golden State Warriors","12/10/16",2016,1,5,6,"made shot","Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-14,-1,"Stephen Curry",7
"2138","Golden State Warriors","1/25/17",2016,4,2,33,"missed shot","Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-1,23,"Stephen Curry",0
"2139","Golden State Warriors","3/5/17",2016,1,3,5,"missed shot","Layup Shot","2PT Field Goal",2,"New York Knicks",27,11,"Stephen Curry",0
"2140","Golden State Warriors","12/30/16",2016,3,8,54,"missed shot","Layup Shot","2PT Field Goal",2,"Dallas Mavericks",10,23,"Stephen Curry",0
"2141","Golden State Warriors","3/29/17",2016,2,2,2,"missed shot","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-2,-11,"Stephen Curry",0
"2142","Golden State Warriors","11/10/16",2016,3,10,24,"made shot","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-12,-6,"Stephen Curry",26
"2143","Golden State Warriors","11/19/16",2016,2,4,15,"missed shot","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-3,-6,"Stephen Curry",0
"2144","Golden State Warriors","11/1/16",2016,3,2,30,"missed shot","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",17,2,"Stephen Curry",0
"2145","Golden State Warriors","2/1/17",2016,1,1,44,"missed shot","Layup Shot","2PT Field Goal",0,"Charlotte Hornets",4,7,"Stephen Curry",0
"2146","Golden State Warriors","11/4/16",2016,4,5,2,"made shot","Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-10,3,"Stephen Curry",43
"2147","Golden State Warriors","4/4/17",2016,2,3,26,"missed shot","Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",9,26,"Stephen Curry",0
"2148","Golden State Warriors","1/8/17",2016,3,9,16,"made shot","Layup Shot","2PT Field Goal",1,"Sacramento Kings",15,11,"Stephen Curry",27
"2149","Golden State Warriors","3/29/17",2016,3,2,13,"missed shot","Layup Shot","2PT Field Goal",2,"San Antonio Spurs",28,-5,"Stephen Curry",0
"2150","Golden State Warriors","2/25/17",2016,1,0,8,"missed shot","Layup Shot","2PT Field Goal",0,"Brooklyn Nets",-2,7,"Stephen Curry",0
"2151","Golden State Warriors","2/28/17",2016,4,5,55,"missed shot","Layup Shot","2PT Field Goal",1,"Washington Wizards",-19,2,"Stephen Curry",0
"2152","Golden State Warriors","3/5/17",2016,4,6,5,"missed shot","Layup Shot","2PT Field Goal",2,"New York Knicks",-20,-11,"Stephen Curry",0
"2153","Golden State Warriors","2/15/17",2016,3,9,47,"missed shot","Layup Shot","2PT Field Goal",1,"Sacramento Kings",-11,8,"Stephen Curry",0
"2154","Golden State Warriors","10/25/16",2016,3,4,34,"missed shot","Layup Shot","2PT Field Goal",0,"San Antonio Spurs",-2,7,"Stephen Curry",0
"2155","Golden State Warriors","2/23/17",2016,1,4,59,"missed shot","Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",4,16,"Stephen Curry",0
"2156","Golden State Warriors","12/13/16",2016,3,1,36,"missed shot","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",15,7,"Stephen Curry",0
"2157","Golden State Warriors","11/10/16",2016,1,6,48,"made shot","Layup Shot","2PT Field Goal",2,"Denver Nuggets",25,7,"Stephen Curry",6
"2158","Golden State Warriors","3/5/17",2016,2,4,13,"missed shot","Layup Shot","2PT Field Goal",1,"New York Knicks",19,-1,"Stephen Curry",0
"2159","Golden State Warriors","11/18/16",2016,1,7,35,"missed shot","Layup Shot","2PT Field Goal",1,"Boston Celtics",1,16,"Stephen Curry",0
"2160","Golden State Warriors","2/15/17",2016,1,2,3,"missed shot","Layup Shot","2PT Field Goal",2,"Sacramento Kings",-14,21,"Stephen Curry",0
"2161","Golden State Warriors","12/28/16",2016,4,5,44,"missed shot","Layup Shot","2PT Field Goal",2,"Toronto Raptors",-19,18,"Stephen Curry",0
"2162","Golden State Warriors","3/16/17",2016,1,4,26,"made shot","Layup Shot","2PT Field Goal",1,"Orlando Magic",-12,2,"Stephen Curry",8
"2163","Golden State Warriors","2/27/17",2016,3,10,26,"made shot","Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-6,16,"Stephen Curry",26
"2164","Golden State Warriors","3/31/17",2016,1,3,43,"missed shot","Layup Shot","2PT Field Goal",1,"Houston Rockets",2,18,"Stephen Curry",0
"2165","Golden State Warriors","2/25/17",2016,3,2,32,"missed shot","Layup Shot","2PT Field Goal",2,"Brooklyn Nets",22,18,"Stephen Curry",0
"2166","Golden State Warriors","3/5/17",2016,1,6,33,"missed shot","Layup Shot","2PT Field Goal",2,"New York Knicks",19,7,"Stephen Curry",0
